scene,method,t,feature,q,measure,x,center,width,order
translation_growth,RA-MTM,1,2,60.80000000000002,93,60.80001690888378,60.79952464898866,5.58,"(0, 1, 2)"
translation_growth,RA-MTM,2,0,23.0,83,23.00002155151651,23.000041071363484,4.9799999999999995,"(0, 1, 2)"
translation_growth,RA-MTM,2,1,40.1,86,40.10005278120111,40.10129520164682,5.16,"(0, 1, 2)"
translation_growth,RA-MTM,2,2,62.4,97,62.40000608868813,62.39939507991694,5.819999999999999,"(0, 1, 2)"
translation_growth,RA-MTM,3,0,23.6,85,23.600018088687666,23.600035712780848,5.1,"(0, 1, 2)"
translation_growth,RA-MTM,3,1,41.1,88,41.1000493193703,41.10128290390502,5.279999999999999,"(0, 1, 2)"
translation_growth,RA-MTM,3,2,64.0,99,64.00000116178795,63.999342978202534,5.9399999999999995,"(0, 1, 2)"
translation_growth,RA-MTM,4,0,24.0,87,24.000015651235195,24.00003089146128,5.22,"(0, 1, 2)"
translation_growth,RA-MTM,4,1,42.0,91,42.00004662106486,42.00126729789978,5.46,"(0, 1, 2)"
translation_growth,RA-MTM,4,2,65.5,102,65.49999731146876,65.4992826930072,6.12,"(0, 1, 2)"
translation_growth,RA-MTM,5,0,24.5,90,24.500014063723537,24.50002807182183,5.3999999999999995,"(0, 1, 2)"
translation_growth,RA-MTM,5,1,43.0,93,43.00004473876873,43.00125297478797,5.58,"(0, 1, 2)"
translation_growth,RA-MTM,5,2,67.1,104,67.09999499044535,67.09925426306962,6.24,"(0, 1, 2)"
translation_growth,RA-MTM,6,0,24.900000000000002,92,24.90001377716593,24.900028064227413,5.52,"(0, 1, 2)"
translation_growth,RA-MTM,6,1,43.9,96,43.90004678984684,43.90135970939773,5.76,"(0, 1, 2)"
translation_growth,RA-MTM,6,2,68.69999999999999,108,68.69999266767573,68.69916621352549,6.4799999999999995,"(0, 1, 2)"
translation_growth,RA-MTM,7,0,25.4,95,25.4000120977028,25.40002358891162,5.7,"(0, 1, 2)"
translation_growth,RA-MTM,7,1,44.9,98,44.900042486412445,44.90122660202293,5.88,"(0, 1, 2)"
translation_growth,RA-MTM,7,2,70.2,109,70.19999157053266,70.19919888591764,6.54,"(0, 1, 2)"
translation_growth,RA-MTM,8,0,25.8,97,25.800011789669057,25.80002375054946,5.819999999999999,"(0, 1, 2)"
translation_growth,RA-MTM,8,1,45.800000000000004,101,45.80004425516257,45.80133306864864,6.06,"(0, 1, 2)"
translation_growth,RA-MTM,8,2,71.80000000000001,113,71.7999894825158,71.79911601936578,6.779999999999999,"(0, 1, 2)"
translation_growth,RA-MTM,9,0,26.3,100,26.30001131082361,26.300022551555617,6.0,"(0, 1, 2)"
translation_growth,RA-MTM,9,1,46.800000000000004,103,46.80004376080123,46.801321286716686,6.18,"(0, 1, 2)"
translation_growth,RA-MTM,9,2,73.4,115,73.399988536389,73.39910276933081,6.8999999999999995,"(0, 1, 2)"
translation_growth,RA-MTM,10,0,26.7,102,26.700011539214096,26.700023281697007,6.12,"(0, 1, 2)"
translation_growth,RA-MTM,10,1,47.699999999999996,106,47.700046349491984,47.70142831813029,6.359999999999999,"(0, 1, 2)"
translation_growth,RA-MTM,10,2,75.0,119,74.99998690139515,74.99902184120985,7.14,"(0, 1, 2)"
hierarchy_conflict,TMTM,0,0,26.483333333333338,75,26.645612359606446,26.645612359606446,15.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,0,1,56.66358024691358,81,42.44561235960645,42.44561235960645,16.2,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,0,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,0,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,1,0,26.483333333333338,75,26.645612359606446,26.645612359606446,15.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,1,1,56.66358024691358,81,42.44561235960645,42.44561235960645,16.2,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,1,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,1,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,2,0,26.483333333333338,75,26.645612359606446,26.645612359606446,15.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,2,1,56.66358024691358,81,42.44561235960645,42.44561235960645,16.2,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,2,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,2,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,3,0,26.483333333333338,75,26.645612359606446,26.645612359606446,15.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,3,1,56.66358024691358,81,42.44561235960645,42.44561235960645,16.2,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,3,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,3,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,4,0,26.483333333333338,75,26.645612359606446,26.645612359606446,15.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,4,1,56.66358024691358,81,42.44561235960645,42.44561235960645,16.2,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,4,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,4,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,5,0,26.483333333333338,75,26.645612359606446,26.645612359606446,15.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,5,1,56.66358024691358,81,42.44561235960645,42.44561235960645,16.2,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,5,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,5,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,6,0,26.483333333333338,75,26.645612359606446,26.645612359606446,15.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,6,1,56.66358024691358,81,42.44561235960645,42.44561235960645,16.2,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,6,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,6,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,7,0,26.483333333333338,75,26.645612359606446,26.645612359606446,15.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,7,1,56.66358024691358,81,42.44561235960645,42.44561235960645,16.2,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,7,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,7,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,8,0,26.483333333333338,75,26.645612359606446,26.645612359606446,15.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,8,1,56.66358024691358,81,42.44561235960645,42.44561235960645,16.2,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,8,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,8,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,9,0,26.483333333333338,75,26.645612359606446,26.645612359606446,15.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,9,1,56.66358024691358,81,42.44561235960645,42.44561235960645,16.2,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,9,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,9,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,10,0,26.483333333333338,75,26.645612359606446,26.645612359606446,15.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,10,1,56.66358024691358,81,42.44561235960645,42.44561235960645,16.2,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,10,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,TMTM,10,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
hierarchy_conflict,ST-MTM,0,0,26.483333333333338,75,24.598013098445563,22.349015306143347,4.499995584604434,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,0,1,56.66358024691358,81,51.242968185847396,50.41301215313837,4.860004336743614,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,0,2,49.05882352941177,85,54.575207430589266,55.405163463298294,5.099994584602385,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,0,3,82.17671232876712,73,83.96626072354357,86.10181639710365,4.38000549404957,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,1,0,26.483333333333338,75,24.598013098445563,22.349015306143347,4.499995584604434,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,1,1,56.66358024691358,81,51.242968185847396,50.41301215313837,4.860004336743607,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,1,2,49.05882352941177,85,54.57520743058927,55.40516346329831,5.099994584602385,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,1,3,82.17671232876712,73,83.96626072354357,86.10181639710365,4.38000549404957,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,2,0,26.483333333333338,75,24.598013098445563,22.349015306143347,4.499995584604434,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,2,1,56.66358024691358,81,51.242968185847396,50.41301215313837,4.860004336743607,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,2,2,49.05882352941177,85,54.57520743058927,55.40516346329831,5.099994584602385,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,2,3,82.17671232876712,73,83.96626072354357,86.10181639710365,4.38000549404957,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,3,0,26.483333333333338,75,24.598013098445563,22.349015306143347,4.499995584604434,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,3,1,56.66358024691358,81,51.242968185847396,50.41301215313837,4.860004336743607,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,3,2,49.05882352941177,85,54.57520743058927,55.40516346329831,5.099994584602385,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,3,3,82.17671232876712,73,83.96626072354357,86.10181639710365,4.38000549404957,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,4,0,26.483333333333338,75,24.598013098445563,22.349015306143347,4.499995584604434,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,4,1,56.66358024691358,81,51.242968185847396,50.41301215313837,4.860004336743607,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,4,2,49.05882352941177,85,54.57520743058927,55.40516346329831,5.099994584602385,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,4,3,82.17671232876712,73,83.96626072354357,86.10181639710365,4.38000549404957,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,5,0,26.483333333333338,75,24.598013098445563,22.349015306143347,4.499995584604434,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,5,1,56.66358024691358,81,51.242968185847396,50.41301215313837,4.860004336743607,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,5,2,49.05882352941177,85,54.57520743058927,55.40516346329831,5.099994584602385,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,5,3,82.17671232876712,73,83.96626072354357,86.10181639710365,4.38000549404957,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,6,0,26.483333333333338,75,24.598013098445563,22.349015306143347,4.499995584604434,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,6,1,56.66358024691358,81,51.242968185847396,50.41301215313837,4.860004336743607,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,6,2,49.05882352941177,85,54.57520743058927,55.40516346329831,5.099994584602385,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,6,3,82.17671232876712,73,83.96626072354357,86.10181639710365,4.38000549404957,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,7,0,26.483333333333338,75,24.598013098445563,22.349015306143347,4.499995584604434,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,7,1,56.66358024691358,81,51.242968185847396,50.41301215313837,4.860004336743607,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,7,2,49.05882352941177,85,54.57520743058927,55.40516346329831,5.099994584602385,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,7,3,82.17671232876712,73,83.96626072354357,86.10181639710365,4.38000549404957,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,8,0,26.483333333333338,75,24.598013098445563,22.349015306143347,4.499995584604434,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,8,1,56.66358024691358,81,51.242968185847396,50.41301215313837,4.860004336743607,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,8,2,49.05882352941177,85,54.57520743058927,55.40516346329831,5.099994584602385,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,8,3,82.17671232876712,73,83.96626072354357,86.10181639710365,4.38000549404957,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,9,0,26.483333333333338,75,24.598013098445563,22.349015306143347,4.499995584604434,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,9,1,56.66358024691358,81,51.242968185847396,50.41301215313837,4.860004336743607,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,9,2,49.05882352941177,85,54.57520743058927,55.40516346329831,5.099994584602385,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,9,3,82.17671232876712,73,83.96626072354357,86.10181639710365,4.38000549404957,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,10,0,26.483333333333338,75,24.598013098445563,22.349015306143347,4.499995584604434,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,10,1,56.66358024691358,81,51.242968185847396,50.41301215313837,4.860004336743607,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,10,2,49.05882352941177,85,54.57520743058927,55.40516346329831,5.099994584602385,"(0, 1, 2, 3)"
hierarchy_conflict,ST-MTM,10,3,82.17671232876712,73,83.96626072354357,86.10181639710365,4.38000549404957,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,0,0,26.483333333333338,75,25.1121918072696,25.112190673088087,4.5,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,0,1,56.66358024691358,81,51.40102805687691,50.186028056876914,4.859999999999999,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,0,2,49.05882352941177,85,54.39102805687691,55.66602805687691,5.1,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,0,3,82.17671232876712,73,83.47820193166463,83.47819533807872,4.38,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,1,0,26.483333333333338,75,25.11219152283862,25.11219060214428,4.5,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,1,1,56.66358024691358,81,51.40102720326211,50.186027203262114,4.859999999999999,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,1,2,49.05882352941177,85,54.39102720326211,55.66602720326211,5.1,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,1,3,82.17671232876712,73,83.47820171765846,83.47819342808963,4.38,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,2,0,26.483333333333338,75,25.112191371068924,25.11219045035671,4.5,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,2,1,56.66358024691358,81,51.40102698320364,50.18602698320365,4.859999999999999,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,2,2,49.05882352941177,85,54.391026983203645,55.66602698320364,5.1,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,2,3,82.17671232876712,73,83.47820157434768,83.47819328490453,4.38,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,3,0,26.483333333333338,75,25.11219131364543,25.112190392928397,4.5,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,3,1,56.66358024691358,81,51.40102691758905,50.18602691758905,4.859999999999999,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,3,2,49.05882352941177,85,54.391026917589045,55.66602691758905,5.1,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,3,3,82.17671232876712,73,83.47820151794137,83.47819322853212,4.38,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,4,0,26.483333333333338,75,25.11219129368462,25.112190372966122,4.5,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,4,1,56.66358024691358,81,51.401026896646385,50.18602689664639,4.859999999999999,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,4,2,49.05882352941177,85,54.39102689664639,55.666026896646386,5.1,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,4,3,82.17671232876712,73,83.47820149810327,83.47819320870435,4.38,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,5,0,26.483333333333338,75,25.112191286932777,25.112190366213802,4.5,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,5,1,56.66358024691358,81,51.401026889777064,50.18602688977707,4.859999999999999,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,5,2,49.05882352941177,85,54.391026889777066,55.666026889777065,5.1,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,5,3,82.17671232876712,73,83.47820149136636,83.47819320197077,4.38,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,6,0,26.483333333333338,75,25.11219128467041,25.11219036395128,4.5,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,6,1,56.66358024691358,81,51.40102688750071,50.18602688750072,4.859999999999999,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,6,2,49.05882352941177,85,54.391026887500715,55.66602688750071,5.1,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,6,3,82.17671232876712,73,83.47820148910586,83.47819319971136,4.38,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,7,0,26.483333333333338,75,25.11219128391489,25.112190363195708,4.5,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,7,1,56.66358024691358,81,51.40102688674355,50.186026886743555,4.859999999999999,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,7,2,49.05882352941177,85,54.39102688674355,55.66602688674355,5.1,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,7,3,82.17671232876712,73,83.47820148835058,83.47819319895645,4.38,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,8,0,26.483333333333338,75,25.112191283662884,25.112190362943686,4.5,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,8,1,56.66358024691358,81,51.401026886491366,50.18602688649137,4.859999999999999,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,8,2,49.05882352941177,85,54.39102688649137,55.666026886491366,5.1,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,8,3,82.17671232876712,73,83.4782014880986,83.4781931987046,4.38,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,9,0,26.483333333333338,75,25.112191283578863,25.11219036285966,4.5,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,9,1,56.66358024691358,81,51.40102688640733,50.186026886407326,4.859999999999999,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,9,2,49.05882352941177,85,54.39102688640733,55.66602688640733,5.1,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,9,3,82.17671232876712,73,83.4782014880146,83.47819319862063,4.38,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,10,0,26.483333333333338,75,25.112191283550857,25.11219036283165,4.5,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,10,1,56.66358024691358,81,51.40102688637932,50.186026886379324,4.859999999999999,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,10,2,49.05882352941177,85,54.39102688637932,55.66602688637932,5.1,"(0, 1, 2, 3)"
hierarchy_conflict,RA-MTM,10,3,82.17671232876712,73,83.4782014879866,83.47819319859263,4.38,"(0, 1, 2, 3)"
topology_change,TMTM,0,0,26.483333333333338,75,26.645612359606446,26.645612359606446,15.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,0,1,56.66358024691358,81,42.44561235960645,42.44561235960645,16.2,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,0,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,0,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,1,0,26.329605263157898,76,26.245612359606447,26.34561235960645,15.200000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,1,1,56.666666666666664,84,42.44561235960645,42.54561235960645,16.8,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,1,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,1,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,2,0,26.026282051282053,78,25.84561235960645,25.94561235960645,15.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,2,1,56.64367816091954,87,42.64561235960645,42.64561235960645,17.400000000000002,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,2,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,2,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,3,0,25.728125,80,25.645612359606446,25.745612359606447,16.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,3,1,56.61516853932584,89,42.84561235960645,42.84561235960645,17.8,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,3,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,3,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,4,0,25.434756097560978,82,25.44561235960645,25.54561235960645,16.400000000000002,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,4,1,56.554347826086946,92,43.04561235960645,43.14561235960645,18.400000000000002,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,4,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,4,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,5,0,25.145833333333332,84,25.045612359606448,25.14561235960645,16.8,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,5,1,56.473684210526315,95,43.24561235960645,43.24561235960645,19.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,5,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,5,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,6,0,24.861046511627915,86,24.84561235960645,24.94561235960645,17.2,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,6,1,56.375,98,43.44561235960645,43.54561235960645,19.6,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,6,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,6,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,7,0,24.580113636363638,88,24.64561235960645,24.745612359606447,17.6,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,7,1,56.33838383838384,99,43.64561235960645,43.64561235960645,19.8,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,7,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,7,3,82.17671232876712,73,80.64561235960645,80.64561235960645,14.600000000000001,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,8,0,24.302777777777777,90,24.44561235960645,24.545612359606448,18.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,8,1,56.74270833333333,96,43.84561235960645,43.94561235960645,19.200000000000003,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
topology_change,TMTM,8,2,49.05882352941177,85,64.64561235960645,64.64561235960645,17.0,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3))"
