scene,mode,t,feature,q,x,width,true_measure
collective_growth,TightBudget,1,1,38.199999999999996,38.199999999999996,4.9799999999999995,83
collective_growth,TightBudget,1,2,59.800000000000004,59.800000000000004,5.58,93
collective_growth,TightBudget,2,0,21.0,21.0,4.9799999999999995,83
collective_growth,TightBudget,2,1,38.1,38.1,5.16,86
collective_growth,TightBudget,2,2,60.4,60.4,5.819999999999999,97
collective_growth,TightBudget,3,0,20.6,20.6,5.1,85
collective_growth,TightBudget,3,1,38.1,38.1,5.279999999999999,88
collective_growth,TightBudget,3,2,60.99999999999999,60.99999999999999,5.9399999999999995,99
collective_growth,TightBudget,4,0,19.900000000000002,19.900000000000002,5.279999999999999,88
collective_growth,TightBudget,4,1,38.0,38.0,5.46,91
collective_growth,TightBudget,4,2,61.5,61.5,6.12,102
collective_growth,TightBudget,5,0,19.5,19.5,5.3999999999999995,90
collective_growth,TightBudget,5,1,38.0,38.0,5.58,93
collective_growth,TightBudget,5,2,62.09999999999999,62.09999999999999,6.24,104
collective_growth,TightBudget,6,0,18.9,18.9,5.52,92
collective_growth,TightBudget,6,1,37.9,37.9,5.76,96
collective_growth,TightBudget,6,2,62.7,62.7,6.4799999999999995,108
collective_growth,TightBudget,7,0,18.4,18.4,5.7,95
collective_growth,TightBudget,7,1,37.9,37.9,5.88,98
collective_growth,TightBudget,7,2,63.2,63.2,6.54,109
collective_growth,TightBudget,8,0,17.8,17.8,5.819999999999999,97
collective_growth,TightBudget,8,1,37.800000000000004,37.800000000000004,6.06,101
collective_growth,TightBudget,8,2,63.800000000000004,63.800000000000004,6.779999999999999,113
collective_growth,TightBudget,9,0,17.3,17.3,6.0,100
collective_growth,TightBudget,9,1,37.800000000000004,37.800000000000004,6.18,103
collective_growth,TightBudget,9,2,64.4,64.4,6.8999999999999995,115
collective_growth,TightBudget,10,0,16.7,16.7,6.12,102
collective_growth,TightBudget,10,1,37.699999999999996,37.699999999999996,6.359999999999999,106
collective_growth,TightBudget,10,2,65.0,65.0,7.14,119
collective_growth,LooseBudget,0,0,22.099999999999998,22.100000042832782,4.68,78
collective_growth,LooseBudget,0,1,38.199999999999996,38.1999999208338,4.859999999999999,81
collective_growth,LooseBudget,0,2,59.199999999999996,59.19999997142098,5.46,91
collective_growth,LooseBudget,1,0,21.599999999999998,21.600000096624424,4.859999999999999,81
collective_growth,LooseBudget,1,1,38.199999999999996,38.19999984278626,4.9799999999999995,83
collective_growth,LooseBudget,1,2,59.800000000000004,59.79999996209882,5.58,93
collective_growth,LooseBudget,2,0,21.0,21.00000002613186,4.9799999999999995,83
collective_growth,LooseBudget,2,1,38.1,38.09999995195637,5.16,86
collective_growth,LooseBudget,2,2,60.4,60.39999998854881,5.819999999999999,97
collective_growth,LooseBudget,3,0,20.6,20.60000068281339,5.1,85
collective_growth,LooseBudget,3,1,38.1,38.099999075656264,5.279999999999999,88
collective_growth,LooseBudget,3,2,60.99999999999999,60.9999997883826,5.9399999999999995,99
collective_growth,LooseBudget,4,0,19.900000000000002,19.900000040545407,5.279999999999999,88
collective_growth,LooseBudget,4,1,38.0,37.99999980150198,5.46,91
collective_growth,LooseBudget,4,2,61.5,61.49999990411016,6.12,102
collective_growth,LooseBudget,5,0,19.5,19.499999965647433,5.3999999999999995,90
collective_growth,LooseBudget,5,1,38.0,37.99999985198192,5.58,93
collective_growth,LooseBudget,5,2,62.09999999999999,62.09999990049794,6.24,104
collective_growth,LooseBudget,6,0,18.9,18.89999993901149,5.52,92
collective_growth,LooseBudget,6,1,37.9,37.89999984507252,5.76,96
collective_growth,LooseBudget,6,2,62.7,62.699999885596334,6.4799999999999995,108
collective_growth,LooseBudget,7,0,18.4,18.399999941377697,5.7,95
collective_growth,LooseBudget,7,1,37.9,37.89999987935897,5.88,98
collective_growth,LooseBudget,7,2,63.2,63.19999990651521,6.54,109
collective_growth,LooseBudget,8,0,17.8,17.799999442942514,5.819999999999999,97
collective_growth,LooseBudget,8,1,37.800000000000004,37.799998165931015,6.06,101
collective_growth,LooseBudget,8,2,63.800000000000004,63.79999868936007,6.779999999999999,113
collective_growth,LooseBudget,9,0,17.3,17.299999425346524,6.0,100
collective_growth,LooseBudget,9,1,37.800000000000004,37.799998661491024,6.18,103
collective_growth,LooseBudget,9,2,64.4,64.39999897974329,6.8999999999999995,115
collective_growth,LooseBudget,10,0,16.7,16.69999965876343,6.12,102
collective_growth,LooseBudget,10,1,37.699999999999996,37.69999940728135,6.359999999999999,106
collective_growth,LooseBudget,10,2,65.0,64.99999951701122,7.14,119
translation_growth,Full,0,0,22.099999999999998,22.100000502772332,4.68,78
translation_growth,Full,0,1,38.199999999999996,38.20000468446466,4.859999999999999,81
translation_growth,Full,0,2,59.199999999999996,59.19999822790618,5.46,91
translation_growth,Full,1,0,22.599999999999994,22.600000393885566,4.859999999999999,81
translation_growth,Full,1,1,39.199999999999996,39.20000389656758,4.9799999999999995,83
translation_growth,Full,1,2,60.80000000000002,60.79999834815154,5.58,93
translation_growth,Full,2,0,23.0,23.000000385338033,4.9799999999999995,83
translation_growth,Full,2,1,40.1,40.10000414776344,5.16,86
translation_growth,Full,2,2,62.4,62.399998093813544,5.819999999999999,97
translation_growth,Full,3,0,23.6,23.600000361183934,5.1,85
translation_growth,Full,3,1,41.1,41.100004114459445,5.279999999999999,88
translation_growth,Full,3,2,64.0,63.99999797923132,5.9399999999999995,99
translation_growth,Full,4,0,24.0,24.0000003275767,5.22,87
translation_growth,Full,4,1,42.0,42.000004046395595,5.46,91
translation_growth,Full,4,2,65.5,65.49999784706543,6.12,102
translation_growth,Full,5,0,24.5,24.500000304877748,5.3999999999999995,90
translation_growth,Full,5,1,43.0,43.00000399537231,5.58,93
translation_growth,Full,5,2,67.1,67.09999777081435,6.24,104
translation_growth,Full,6,0,24.900000000000002,24.900000317886803,5.52,92
translation_growth,Full,6,1,43.9,43.90000431430132,5.76,96
translation_growth,Full,6,2,68.69999999999999,68.699997544406,6.4799999999999995,108
translation_growth,Full,7,0,25.4,25.400000269271988,5.7,95
translation_growth,Full,7,1,44.9,44.900003927790245,5.88,98
translation_growth,Full,7,2,70.2,70.19999761889902,6.54,109
translation_growth,Full,8,0,25.8,25.800000278409648,5.819999999999999,97
translation_growth,Full,8,1,45.800000000000004,45.80000422262564,6.06,101
translation_growth,Full,8,2,71.80000000000001,71.7999974041672,6.779999999999999,113
translation_growth,Full,9,0,26.3,26.30000026898686,6.0,100
translation_growth,Full,9,1,46.800000000000004,46.80000421084209,6.18,103
translation_growth,Full,9,2,73.4,73.39999735243839,6.8999999999999995,115
translation_growth,Full,10,0,26.7,26.700000285125736,6.12,102
translation_growth,Full,10,1,47.699999999999996,47.70000453502375,6.359999999999999,106
translation_growth,Full,10,2,75.0,74.99999713425002,7.14,119
translation_growth,RelativeWidth,0,0,22.099999999999998,22.100000502772332,4.68,78
translation_growth,RelativeWidth,0,1,38.199999999999996,38.20000468446466,4.859999999999999,81
translation_growth,RelativeWidth,0,2,59.199999999999996,59.19999822790618,5.46,91
translation_growth,RelativeWidth,1,0,22.599999999999994,22.60000041411135,4.727626459143969,81
translation_growth,RelativeWidth,1,1,39.199999999999996,39.200003854019045,4.844357976653696,83
translation_growth,RelativeWidth,1,2,60.80000000000002,60.799998517967914,5.428015564202334,93
translation_growth,RelativeWidth,2,0,23.0,23.000000431143906,4.680451127819549,83
translation_growth,RelativeWidth,2,1,40.1,40.10000403217718,4.849624060150376,86
translation_growth,RelativeWidth,2,2,62.4,62.399998488249246,5.469924812030075,97
translation_growth,RelativeWidth,3,0,23.6,23.600000421147026,4.6875,85
translation_growth,RelativeWidth,3,1,41.1,41.10000395390126,4.852941176470588,88
translation_growth,RelativeWidth,3,2,64.0,63.99999849582828,5.459558823529411,99
translation_growth,RelativeWidth,4,0,24.0,24.000000397641536,4.660714285714286,87
translation_growth,RelativeWidth,4,1,42.0,42.000003824332296,4.875,91
translation_growth,RelativeWidth,4,2,65.5,65.4999984821297,5.4642857142857135,102
translation_growth,RelativeWidth,5,0,24.5,24.50000038440766,4.70383275261324,90
translation_growth,RelativeWidth,5,1,43.0,43.00000372235059,4.860627177700348,93
translation_growth,RelativeWidth,5,2,67.1,67.09999851168195,5.43554006968641,104
translation_growth,RelativeWidth,6,0,24.900000000000002,24.900000411210023,4.662162162162162,92
translation_growth,RelativeWidth,6,1,43.9,43.900003934190465,4.864864864864865,96
translation_growth,RelativeWidth,6,2,68.69999999999999,68.69999847474796,5.472972972972974,108
translation_growth,RelativeWidth,7,0,25.4,25.4000003600588,4.718543046357616,95
translation_growth,RelativeWidth,7,1,44.9,44.90000353941415,4.8675496688741715,98
translation_growth,RelativeWidth,7,2,70.2,70.19999853513035,5.413907284768213,109
translation_growth,RelativeWidth,8,0,25.8,25.800000378617074,4.678456591639871,97
translation_growth,RelativeWidth,8,1,45.800000000000004,45.800003721460634,4.871382636655948,101
translation_growth,RelativeWidth,8,2,71.80000000000001,71.7999984936157,5.45016077170418,113
translation_growth,RelativeWidth,9,0,26.3,26.300000374119506,4.716981132075472,100
translation_growth,RelativeWidth,9,1,46.800000000000004,46.800003655547336,4.8584905660377355,103
translation_growth,RelativeWidth,9,2,73.4,73.39999852263402,5.4245283018867925,115
translation_growth,RelativeWidth,10,0,26.7,26.7000003994635,4.678899082568807,102
translation_growth,RelativeWidth,10,1,47.699999999999996,47.700003850969374,4.862385321100917,106
translation_growth,RelativeWidth,10,2,75.0,74.99999848881937,5.458715596330275,119
translation_growth,OldTime,0,0,22.099999999999998,22.100000502772332,4.68,78
translation_growth,OldTime,0,1,38.199999999999996,38.20000468446466,4.859999999999999,81
translation_growth,OldTime,0,2,59.199999999999996,59.19999822790618,5.46,91
translation_growth,OldTime,1,0,22.599999999999994,22.520741168801276,4.859999999999999,81
translation_growth,OldTime,1,1,39.199999999999996,39.087412149619595,4.9799999999999995,83
translation_growth,OldTime,1,2,60.80000000000002,60.647405129248135,5.58,93
translation_growth,OldTime,2,0,23.0,22.91998404015834,4.9799999999999995,83
translation_growth,OldTime,2,1,40.1,39.98443370109676,5.16,86
translation_growth,OldTime,2,2,62.4,62.235091495802585,5.819999999999999,97
translation_growth,OldTime,3,0,23.6,23.501917929583936,5.1,85
translation_growth,OldTime,3,1,41.1,40.97288561706628,5.279999999999999,88
translation_growth,OldTime,3,2,64.0,63.82958884022605,5.9399999999999995,99
translation_growth,OldTime,4,0,24.0,23.91945251257769,5.22,87
translation_growth,OldTime,4,1,42.0,41.88418804298305,5.46,91
translation_growth,OldTime,4,2,65.5,65.34129425923228,6.12,102
translation_growth,OldTime,5,0,24.5,24.410110981697652,5.3999999999999995,90
translation_growth,OldTime,5,1,43.0,42.874431000737346,5.58,93
translation_growth,OldTime,5,2,67.1,66.93156406262668,6.24,104
translation_growth,OldTime,6,0,24.900000000000002,24.81869078594238,5.52,92
translation_growth,OldTime,6,1,43.9,43.78298354775645,5.76,96
translation_growth,OldTime,6,2,68.69999999999999,68.53345102003799,6.4799999999999995,108
translation_growth,OldTime,7,0,25.4,25.31139631032146,5.7,95
translation_growth,OldTime,7,1,44.9,44.7756866257919,5.88,98
translation_growth,OldTime,7,2,70.2,70.03904394618795,6.54,109
translation_growth,OldTime,8,0,25.8,25.718924898965792,5.819999999999999,97
translation_growth,OldTime,8,1,45.800000000000004,45.68321563613751,6.06,101
translation_growth,OldTime,8,2,71.80000000000001,71.63409799051801,6.779999999999999,113
translation_growth,OldTime,9,0,26.3,26.209946948969776,6.0,100
translation_growth,OldTime,9,1,46.800000000000004,46.67423755787395,6.18,103
translation_growth,OldTime,9,2,73.4,73.23095510447602,6.8999999999999995,115
translation_growth,OldTime,10,0,26.7,26.61866550726729,6.12,102
translation_growth,OldTime,10,1,47.699999999999996,47.58295655716193,6.359999999999999,106
translation_growth,OldTime,10,2,75.0,74.83339570204525,7.14,119
translation_growth,NoTime,0,0,22.099999999999998,22.100000502772332,4.68,78
translation_growth,NoTime,0,1,38.199999999999996,38.20000468446466,4.859999999999999,81
translation_growth,NoTime,0,2,59.199999999999996,59.19999822790618,5.46,91
translation_growth,NoTime,1,0,22.599999999999994,22.600000456611053,4.859999999999999,81
translation_growth,NoTime,1,1,39.199999999999996,39.20000459944434,4.9799999999999995,83
translation_growth,NoTime,1,2,60.80000000000002,60.79999804543822,5.58,93
translation_growth,NoTime,2,0,23.0,23.00000047068031,4.9799999999999995,83
translation_growth,NoTime,2,1,40.1,40.10000500512262,5.16,86
translation_growth,NoTime,2,2,62.4,62.399997721397085,5.819999999999999,97
translation_growth,NoTime,3,0,23.6,23.6000004358779,5.1,85
translation_growth,NoTime,3,1,41.1,41.100004935980905,5.279999999999999,88
translation_growth,NoTime,3,2,64.0,63.999997588938264,5.9399999999999995,99
translation_growth,NoTime,4,0,24.0,24.000000392164406,5.22,87
translation_growth,NoTime,4,1,42.0,42.000004848460755,5.46,91
translation_growth,NoTime,4,2,65.5,65.49999742331794,6.12,102
translation_growth,NoTime,5,0,24.5,24.500000366961782,5.3999999999999995,90
translation_growth,NoTime,5,1,43.0,43.000004788974714,5.58,93
translation_growth,NoTime,5,2,67.1,67.09999733673365,6.24,104
translation_growth,NoTime,6,0,24.900000000000002,24.900000391095094,5.52,92
translation_growth,NoTime,6,1,43.9,43.90000520807178,5.76,96
translation_growth,NoTime,6,2,68.69999999999999,68.69999705755384,6.4799999999999995,108
translation_growth,NoTime,7,0,25.4,25.400000316182908,5.7,95
translation_growth,NoTime,7,1,44.9,44.90000467208222,5.88,98
translation_growth,NoTime,7,2,70.2,70.19999715948042,6.54,109
translation_growth,NoTime,8,0,25.8,25.800000341847024,5.819999999999999,97
translation_growth,NoTime,8,1,45.800000000000004,45.800005093213066,6.06,101
translation_growth,NoTime,8,2,71.80000000000001,71.79999688712026,6.779999999999999,113
translation_growth,NoTime,9,0,26.3,26.300000325076596,6.0,100
translation_growth,NoTime,9,1,46.800000000000004,46.80000504804825,6.18,103
translation_growth,NoTime,9,2,73.4,73.39999683506956,6.8999999999999995,115
translation_growth,NoTime,10,0,26.7,26.700000350950045,6.12,102
translation_growth,NoTime,10,1,47.699999999999996,47.70000546929028,6.359999999999999,106
translation_growth,NoTime,10,2,75.0,74.99999656381713,7.14,119
translation_growth,NoReferencePenalty,0,0,22.099999999999998,22.100000591217764,4.68,78
translation_growth,NoReferencePenalty,0,1,38.199999999999996,38.19999005479701,4.859999999999999,81
translation_growth,NoReferencePenalty,0,2,59.199999999999996,59.20000935398521,5.46,91
translation_growth,NoReferencePenalty,1,0,22.599999999999994,22.599834391435138,4.859999999999999,81
translation_growth,NoReferencePenalty,1,1,39.199999999999996,39.19989143721211,4.9799999999999995,83
translation_growth,NoReferencePenalty,1,2,60.80000000000002,60.79972928028636,5.58,93
translation_growth,NoReferencePenalty,2,0,23.0,22.999591686099606,4.9799999999999995,83
translation_growth,NoReferencePenalty,2,1,40.1,40.099644518017755,5.16,86
translation_growth,NoReferencePenalty,2,2,62.4,62.39946566199697,5.819999999999999,97
translation_growth,NoReferencePenalty,3,0,23.6,23.59932531467746,5.1,85
translation_growth,NoReferencePenalty,3,1,41.1,41.09936663417165,5.279999999999999,88
translation_growth,NoReferencePenalty,3,2,64.0,63.999202418968395,5.9399999999999995,99
translation_growth,NoReferencePenalty,4,0,24.0,23.999044851709964,5.22,87
translation_growth,NoReferencePenalty,4,1,42.0,41.999061618495475,5.46,91
translation_growth,NoReferencePenalty,4,2,65.5,65.49894171829474,6.12,102
translation_growth,NoReferencePenalty,5,0,24.5,24.49878229299539,5.3999999999999995,90
translation_growth,NoReferencePenalty,5,1,43.0,42.998783148691224,5.58,93
translation_growth,NoReferencePenalty,5,2,67.1,67.09870012358482,6.24,104
translation_growth,NoReferencePenalty,6,0,24.900000000000002,24.898702967327424,5.52,92
translation_growth,NoReferencePenalty,6,1,43.9,43.89869784103269,5.76,96
translation_growth,NoReferencePenalty,6,2,68.69999999999999,68.69868047727893,6.4799999999999995,108
translation_growth,NoReferencePenalty,7,0,25.4,25.398713533111174,5.7,95
translation_growth,NoReferencePenalty,7,1,44.9,44.898715578012165,5.88,98
translation_growth,NoReferencePenalty,7,2,70.2,70.19871289902832,6.54,109
translation_growth,NoReferencePenalty,8,0,25.8,25.798950026422823,5.819999999999999,97
translation_growth,NoReferencePenalty,8,1,45.800000000000004,45.79901052789661,6.06,101
translation_growth,NoReferencePenalty,8,2,71.80000000000001,71.79895851242512,6.779999999999999,113
translation_growth,NoReferencePenalty,9,0,26.3,26.299237291125568,6.0,100
translation_growth,NoReferencePenalty,9,1,46.800000000000004,46.79932577488868,6.18,103
translation_growth,NoReferencePenalty,9,2,73.4,73.39923646992153,6.8999999999999995,115
translation_growth,NoReferencePenalty,10,0,26.7,26.6995569134559,6.12,102
translation_growth,NoReferencePenalty,10,1,47.699999999999996,47.69968253969929,6.359999999999999,106
translation_growth,NoReferencePenalty,10,2,75.0,74.99952981886496,7.14,119
translation_growth,ReferenceOnly,0,0,22.099999999999998,22.099999999999998,4.68,78
translation_growth,ReferenceOnly,0,1,38.199999999999996,38.200000000001005,4.859999999999999,81
translation_growth,ReferenceOnly,0,2,59.199999999999996,59.19999999999898,5.46,91
translation_growth,ReferenceOnly,1,0,22.599999999999994,22.599999999999994,4.859999999999999,81
translation_growth,ReferenceOnly,1,1,39.199999999999996,39.200000000003506,4.9799999999999995,83
translation_growth,ReferenceOnly,1,2,60.80000000000002,60.79999999999652,5.58,93
translation_growth,ReferenceOnly,2,0,23.0,23.0,4.9799999999999995,83
translation_growth,ReferenceOnly,2,1,40.1,40.10000000000511,5.16,86
translation_growth,ReferenceOnly,2,2,62.4,62.399999999994904,5.819999999999999,97
translation_growth,ReferenceOnly,3,0,23.6,23.6,5.1,85
translation_growth,ReferenceOnly,3,1,41.1,41.099999999995674,5.279999999999999,88
translation_growth,ReferenceOnly,3,2,64.0,64.00000000000432,5.9399999999999995,99
translation_growth,ReferenceOnly,4,0,24.0,23.999999999999996,5.22,87
translation_growth,ReferenceOnly,4,1,42.0,41.9999999999886,5.46,91
translation_growth,ReferenceOnly,4,2,65.5,65.50000000001138,6.12,102
translation_growth,ReferenceOnly,5,0,24.5,24.5,5.3999999999999995,90
translation_growth,ReferenceOnly,5,1,43.0,42.999999999995715,5.58,93
translation_growth,ReferenceOnly,5,2,67.1,67.10000000000427,6.24,104
translation_growth,ReferenceOnly,6,0,24.900000000000002,24.899999999999995,5.52,92
translation_growth,ReferenceOnly,6,1,43.9,43.90000000000025,5.76,96
translation_growth,ReferenceOnly,6,2,68.69999999999999,68.69999999999976,6.4799999999999995,108
translation_growth,ReferenceOnly,7,0,25.4,25.400000000000002,5.7,95
translation_growth,ReferenceOnly,7,1,44.9,44.900000000000716,5.88,98
translation_growth,ReferenceOnly,7,2,70.2,70.19999999999926,6.54,109
translation_growth,ReferenceOnly,8,0,25.8,25.800000000000004,5.819999999999999,97
translation_growth,ReferenceOnly,8,1,45.800000000000004,45.79999999999885,6.06,101
translation_growth,ReferenceOnly,8,2,71.80000000000001,71.80000000000113,6.779999999999999,113
translation_growth,ReferenceOnly,9,0,26.3,26.3,6.0,100
translation_growth,ReferenceOnly,9,1,46.800000000000004,46.80000000000946,6.18,103
translation_growth,ReferenceOnly,9,2,73.4,73.39999999999057,6.8999999999999995,115
translation_growth,ReferenceOnly,10,0,26.7,26.7,6.12,102
translation_growth,ReferenceOnly,10,1,47.699999999999996,47.69999999999869,6.359999999999999,106
translation_growth,ReferenceOnly,10,2,75.0,75.00000000000132,7.14,119
translation_growth,LegacyObjective,0,0,22.099999999999998,22.100002486210563,4.68,78
translation_growth,LegacyObjective,0,1,38.199999999999996,38.1999883734349,4.859999999999999,81
translation_growth,LegacyObjective,0,2,59.199999999999996,59.20000914035453,5.46,91
translation_growth,LegacyObjective,1,0,22.599999999999994,22.600000355172934,4.859999999999999,81
translation_growth,LegacyObjective,1,1,39.199999999999996,39.19999833906213,4.9799999999999995,83
translation_growth,LegacyObjective,1,2,60.80000000000002,60.80000130576495,5.58,93
translation_growth,LegacyObjective,2,0,23.0,23.000000050738993,4.9799999999999995,83
translation_growth,LegacyObjective,2,1,40.1,40.099999762723165,5.16,86
translation_growth,LegacyObjective,2,2,62.4,62.400000186537845,5.819999999999999,97
translation_growth,LegacyObjective,3,0,23.6,23.600000007248433,5.1,85
translation_growth,LegacyObjective,3,1,41.1,41.09999996610331,5.279999999999999,88
translation_growth,LegacyObjective,3,2,64.0,64.00000002664827,5.9399999999999995,99
translation_growth,LegacyObjective,4,0,24.0,24.000000001035488,5.22,87
translation_growth,LegacyObjective,4,1,42.0,41.999999995157616,5.46,91
translation_growth,LegacyObjective,4,2,65.5,65.50000000380689,6.12,102
translation_growth,LegacyObjective,5,0,24.5,24.500000000147924,5.3999999999999995,90
translation_growth,LegacyObjective,5,1,43.0,42.99999999930823,5.58,93
translation_growth,LegacyObjective,5,2,67.1,67.10000000054384,6.24,104
translation_growth,LegacyObjective,6,0,24.900000000000002,24.899931462106178,5.52,92
translation_growth,LegacyObjective,6,1,43.9,43.89992337088539,5.76,96
translation_growth,LegacyObjective,6,2,68.69999999999999,68.69991962746593,6.4799999999999995,108
translation_growth,LegacyObjective,7,0,25.4,25.399930608322794,5.7,95
translation_growth,LegacyObjective,7,1,44.9,44.89993015369877,5.88,98
translation_growth,LegacyObjective,7,2,70.2,70.19992961895396,6.54,109
translation_growth,LegacyObjective,8,0,25.8,25.7999301957534,5.819999999999999,97
translation_growth,LegacyObjective,8,1,45.800000000000004,45.79993013080712,6.06,101
translation_growth,LegacyObjective,8,2,71.80000000000001,71.799930054415,6.779999999999999,113
translation_growth,LegacyObjective,9,0,26.3,26.299930136814915,6.0,100
translation_growth,LegacyObjective,9,1,46.800000000000004,46.79993012753688,6.18,103
translation_growth,LegacyObjective,9,2,73.4,73.39993011662372,6.8999999999999995,115
translation_growth,LegacyObjective,10,0,26.7,26.699930128395135,6.12,102
translation_growth,LegacyObjective,10,1,47.699999999999996,47.69993012706969,6.359999999999999,106
translation_growth,LegacyObjective,10,2,75.0,74.99993012551067,7.14,119
translation_growth,TightBudget,0,0,22.099999999999998,22.099999999999998,4.68,78
translation_growth,TightBudget,0,1,38.199999999999996,38.199999999999996,4.859999999999999,81
translation_growth,TightBudget,0,2,59.199999999999996,59.199999999999996,5.46,91
translation_growth,TightBudget,1,0,22.599999999999994,22.599999999999994,4.859999999999999,81
translation_growth,TightBudget,1,1,39.199999999999996,39.199999999999996,4.9799999999999995,83
translation_growth,TightBudget,1,2,60.80000000000002,60.80000000000002,5.58,93
translation_growth,TightBudget,2,0,23.0,23.0,4.9799999999999995,83
translation_growth,TightBudget,2,1,40.1,40.1,5.16,86
translation_growth,TightBudget,2,2,62.4,62.4,5.819999999999999,97
translation_growth,TightBudget,3,0,23.6,23.6,5.1,85
translation_growth,TightBudget,3,1,41.1,41.1,5.279999999999999,88
translation_growth,TightBudget,3,2,64.0,64.0,5.9399999999999995,99
translation_growth,TightBudget,4,0,24.0,24.0,5.22,87
translation_growth,TightBudget,4,1,42.0,42.0,5.46,91
translation_growth,TightBudget,4,2,65.5,65.5,6.12,102
translation_growth,TightBudget,5,0,24.5,24.5,5.3999999999999995,90
translation_growth,TightBudget,5,1,43.0,43.0,5.58,93
translation_growth,TightBudget,5,2,67.1,67.1,6.24,104
translation_growth,TightBudget,6,0,24.900000000000002,24.900000000000002,5.52,92
translation_growth,TightBudget,6,1,43.9,43.9,5.76,96
translation_growth,TightBudget,6,2,68.69999999999999,68.69999999999999,6.4799999999999995,108
translation_growth,TightBudget,7,0,25.4,25.4,5.7,95
translation_growth,TightBudget,7,1,44.9,44.9,5.88,98
translation_growth,TightBudget,7,2,70.2,70.2,6.54,109
translation_growth,TightBudget,8,0,25.8,25.8,5.819999999999999,97
translation_growth,TightBudget,8,1,45.800000000000004,45.800000000000004,6.06,101
translation_growth,TightBudget,8,2,71.80000000000001,71.80000000000001,6.779999999999999,113
translation_growth,TightBudget,9,0,26.3,26.3,6.0,100
translation_growth,TightBudget,9,1,46.800000000000004,46.800000000000004,6.18,103
translation_growth,TightBudget,9,2,73.4,73.4,6.8999999999999995,115
translation_growth,TightBudget,10,0,26.7,26.7,6.12,102
translation_growth,TightBudget,10,1,47.699999999999996,47.699999999999996,6.359999999999999,106
translation_growth,TightBudget,10,2,75.0,75.0,7.14,119
translation_growth,LooseBudget,0,0,22.099999999999998,22.100000042832782,4.68,78
translation_growth,LooseBudget,0,1,38.199999999999996,38.1999999208338,4.859999999999999,81
translation_growth,LooseBudget,0,2,59.199999999999996,59.19999997142098,5.46,91
translation_growth,LooseBudget,1,0,22.599999999999994,22.599999654716388,4.859999999999999,81
translation_growth,LooseBudget,1,1,39.199999999999996,39.200000460067685,4.9799999999999995,83
translation_growth,LooseBudget,1,2,60.80000000000002,60.800000138945265,5.58,93
translation_growth,LooseBudget,2,0,23.0,23.000000397706728,4.9799999999999995,83
translation_growth,LooseBudget,2,1,40.1,40.09999979933849,5.16,86
translation_growth,LooseBudget,2,2,62.4,62.4000000343844,5.819999999999999,97
translation_growth,LooseBudget,3,0,23.6,23.600000030031904,5.1,85
translation_growth,LooseBudget,3,1,41.1,41.09999999010309,5.279999999999999,88
translation_growth,LooseBudget,3,2,64.0,64.00000000578936,5.9399999999999995,99
translation_growth,LooseBudget,4,0,24.0,24.000000002386194,5.22,87
translation_growth,LooseBudget,4,1,42.0,41.99999999972427,5.46,91
translation_growth,LooseBudget,4,2,65.5,65.50000000077002,6.12,102
translation_growth,LooseBudget,5,0,24.5,24.500000000201755,5.3999999999999995,90
translation_growth,LooseBudget,5,1,43.0,43.00000000002429,5.58,93
translation_growth,LooseBudget,5,2,67.1,67.100000000094,6.24,104
translation_growth,LooseBudget,6,0,24.900000000000002,24.900001874021285,5.52,92
translation_growth,LooseBudget,6,1,43.9,43.89999880962742,5.76,96
translation_growth,LooseBudget,6,2,68.69999999999999,68.69999997284309,6.4799999999999995,108
translation_growth,LooseBudget,7,0,25.4,25.400000160948707,5.7,95
translation_growth,LooseBudget,7,1,44.9,44.899999942832885,5.88,98
translation_growth,LooseBudget,7,2,70.2,70.20000002763508,6.54,109
translation_growth,LooseBudget,8,0,25.8,25.800000012676826,5.819999999999999,97
translation_growth,LooseBudget,8,1,45.800000000000004,45.799999998135775,6.06,101
translation_growth,LooseBudget,8,2,71.80000000000001,71.80000000378928,6.779999999999999,113
translation_growth,LooseBudget,9,0,26.3,26.30000010033446,6.0,100
translation_growth,LooseBudget,9,1,46.800000000000004,46.8000000907719,6.18,103
translation_growth,LooseBudget,9,2,73.4,73.40000010996084,6.8999999999999995,115
translation_growth,LooseBudget,10,0,26.7,26.699999816533637,6.12,102
translation_growth,LooseBudget,10,1,47.699999999999996,47.70000015181469,6.359999999999999,106
translation_growth,LooseBudget,10,2,75.0,75.00000003332897,7.14,119
hierarchy_conflict,Full,0,0,26.483333333333338,25.729205197399214,4.5,75
hierarchy_conflict,Full,0,1,56.66358024691358,51.38535625876469,4.859999999999999,81
hierarchy_conflict,Full,0,2,49.05882352941177,54.37535625876469,5.1,85
hierarchy_conflict,Full,0,3,82.17671232876712,82.89253172316836,4.38,73
hierarchy_conflict,Full,1,0,26.483333333333338,25.729205165797588,4.5,75
hierarchy_conflict,Full,1,1,56.66358024691358,51.38535626659932,4.859999999999999,81
hierarchy_conflict,Full,1,2,49.05882352941177,54.37535626659932,5.1,85
hierarchy_conflict,Full,1,3,82.17671232876712,82.89253174613957,4.38,73
hierarchy_conflict,Full,2,0,26.483333333333338,25.729205163665576,4.5,75
hierarchy_conflict,Full,2,1,56.66358024691358,51.385356267218675,4.859999999999999,81
hierarchy_conflict,Full,2,2,49.05882352941177,54.37535626721867,5.1,85
